1.267119999999999891e+03
9.293999999999999773e+02
1.177920000000000073e+03
7.471460000000000036e+03
1.344420000000000073e+03
5.120000000000000000e+03
3.031472800000000279e+05
3.551800000000000182e+03
4.373659999999999854e+03
2.301769999999999982e+03
1.224804000000000087e+04
2.083962999999999884e+05
1.253869999999999891e+03
8.371389999999999418e+03
6.100250000000000000e+03
2.158630000000000109e+03
4.768420000000000073e+03
9.538300000000000409e+02
3.325000000000000000e+03
4.196800000000000068e+02
1.924870799999999872e+05
4.841248000000000320e+04
3.712000000000000000e+03
1.026133000000000029e+05
6.514000000000000000e+04
2.683406000000000131e+04
2.677799999999999727e+02
1.126356100000000006e+05
8.455000000000000000e+02
3.795369000000000233e+04
5.073479999999999563e+03
2.362940000000000055e+03
5.316079999999999927e+03
1.216159000000000015e+04
1.579913999999999942e+04
2.250000000000000000e+03
4.882265000000000146e+04
1.756086499999999942e+05
1.446629000000000087e+04
4.820560000000000400e+03
1.351045000000000073e+04
2.009470000000000027e+03
9.376602999999999884e+04
9.106999999999999318e+01
2.131880000000000109e+03
1.971861999999999898e+04
9.509400000000000546e+02
2.074039999999999964e+03
1.952000000000000000e+03
2.520000000000000000e+02
5.554840000000000146e+03
3.729298999999999796e+04
1.229332999999999993e+04
1.522019999999999982e+03
6.095000000000000284e+01
1.161980000000000018e+03
3.696480000000000018e+03
4.666243000000000029e+04
1.000000000000000021e-02
8.724129999999999200e+03
6.005439999999999600e+03
2.912645000000000073e+04
7.727000000000000000e+04
3.534499999999999886e+02
1.140449600000000064e+05
3.190002999999999884e+04
1.725519999999999982e+03
1.647990000000000009e+03
2.183250000000000000e+03
6.097000000000000455e+02
1.890509999999999991e+03
5.707766000000000349e+04
3.591099999999999909e+03
4.795799999999999841e+02
4.452154000000000087e+04
2.759667700000000186e+05
8.808840000000000146e+03
9.234590000000000146e+03
7.769210000000000036e+03
1.175729999999999927e+04
1.574651000000000022e+04
1.733680000000000064e+03
7.015999999999999659e+01
1.663079999999999927e+03
1.083482999999999993e+04
2.571349999999999909e+03
2.100106000000000131e+04
1.634259999999999991e+03
8.337989999999999782e+03
1.022719000000000051e+04
5.809899999999999636e+03
6.683999999999999773e+02
2.716000000000000000e+03
5.000000000000000000e+03
2.278269999999999982e+03
5.453799999999999955e+02
8.801840000000000146e+03
2.964875999999999840e+04
5.608799999999999955e+02
1.626138999999999942e+04
1.078448999999999978e+04
1.009108899999999994e+05
1.820000000000000000e+03
1.780960000000000036e+03
2.775519999999999982e+03
3.106299999999999955e+02
3.754000000000000000e+03
1.380000000000000000e+03
2.679011999999999898e+04
4.549600000000000364e+03
1.753072000000000116e+04
5.976076999999999680e+04
4.068309999999999945e+03
1.966359999999999900e+03
7.925863999999999942e+04
1.555160000000000082e+03
3.357800000000000000e+04
4.507560000000000400e+03
8.750000000000000000e+02
4.970000000000000000e+03
3.278300000000000182e+03
7.896000000000000227e+02
8.248430000000000291e+04
3.122159999999999854e+03
9.878300000000000409e+02
9.599589999999999418e+04
